"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72056899999","2024-04-14","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  60.4","24","  19.6","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  75.2","*","  44.6","*"," 0.00","I","999.9","000000"
"72056899999","2024-04-15","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  47.5","24","  31.2","24","9999.9"," 0","999.9"," 0","  9.1","24","999.9"," 0","999.9","999.9","  62.6","*","  37.4","*"," 0.00","I","999.9","000000"
"72056899999","2024-04-16","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  49.0","24","  35.6","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  64.4","*","  39.2","*"," 0.00","I","999.9","000000"
"72056899999","2024-04-17","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  52.4","16","  33.5","16","9999.9"," 0","999.9"," 0"," 10.0","16","999.9"," 0","999.9","999.9","  64.4","*","  42.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-04-18","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  47.9","21","  27.7","21","9999.9"," 0","999.9"," 0"," 10.0","21","999.9"," 0","999.9","999.9","  62.6","*","  33.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-04-19","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  52.3","24","  30.6","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  68.0","*","  39.2","*"," 0.00","I","999.9","000000"
"72056899999","2024-04-20","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  56.4","24","  30.6","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  71.6","*","  41.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-04-21","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  61.8","24","  28.6","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  78.8","*","  44.6","*"," 0.00","I","999.9","000000"
"72056899999","2024-04-22","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  67.0","24","  28.6","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  80.6","*","  50.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-04-23","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  67.2","24","  26.9","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  82.4","*","  50.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-04-24","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  69.4","24","  22.3","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  80.6","*","  53.6","*"," 0.00","I","999.9","000000"
"72056899999","2024-04-25","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  64.4","24","  18.9","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  77.0","*","  46.4","*"," 0.00","I","999.9","000000"
"72056899999","2024-04-26","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  54.6","24","  39.4","24","9999.9"," 0","999.9"," 0","  9.6","24","999.9"," 0","999.9","999.9","  68.0","*","  46.4","*"," 0.00","I","999.9","000000"
"72056899999","2024-04-27","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  44.6","24","  40.9","24","9999.9"," 0","999.9"," 0","  5.6","24","999.9"," 0","999.9","999.9","  50.0","*","  41.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-04-28","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  51.3","24","  40.1","24","9999.9"," 0","999.9"," 0","  9.7","24","999.9"," 0","999.9","999.9","  62.6","*","  42.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-04-29","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  57.1","24","  34.2","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  71.6","*","  44.6","*"," 0.00","I","999.9","000000"
"72056899999","2024-04-30","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  54.6","22","  32.7","22","9999.9"," 0","999.9"," 0"," 10.0","22","999.9"," 0","999.9","999.9","  69.8","*","  37.4","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-01","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  56.3"," 8","  24.4"," 8","9999.9"," 0","999.9"," 0"," 10.0"," 8","999.9"," 0","999.9","999.9","  60.8","*","  46.4","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-02","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  48.9","24","  20.2","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  68.0","*","  33.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-03","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  56.4","24","  24.9","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  68.0","*","  41.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-04","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  54.7","24","  25.9","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  78.8","*","  37.4","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-05","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  60.9","24","  28.4","24","9999.9"," 0","999.9"," 0","  9.3","24","999.9"," 0","999.9","999.9","  75.2","*","  35.6","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-06","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  43.2","24","  31.2","24","9999.9"," 0","999.9"," 0","  9.4","24","999.9"," 0","999.9","999.9","  60.8","*","  35.6","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-07","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  49.6","24","  30.5","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  60.8","*","  39.2","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-08","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  44.2","24","  23.0","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  55.4","*","  32.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-09","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  47.6","24","  29.1","24","9999.9"," 0","999.9"," 0","  9.8","24","999.9"," 0","999.9","999.9","  62.6","*","  33.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-10","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  49.1","24","  36.6","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  64.4","*","  37.4","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-11","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  52.6","24","  34.8","24","9999.9"," 0","999.9"," 0","  9.8","24","999.9"," 0","999.9","999.9","  69.8","*","  39.2","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-12","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  57.6","24","  37.9","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  77.0","*","  42.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-13","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  67.6","24","  29.8","24","9999.9"," 0","999.9"," 0","  9.9","24","999.9"," 0","999.9","999.9","  82.4","*","  48.2","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-14","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  68.7","24","  34.0","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  82.4","*","  50.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-15","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  64.2","24","  33.3","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  78.8","*","  50.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-16","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  64.1","24","  29.2","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  80.6","*","  46.4","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-17","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  70.6","24","  25.2","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  87.8","*","  51.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-18","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  68.9","24","  29.8","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  82.4","*","  51.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-19","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  70.7","24","  31.4","24","9999.9"," 0","999.9"," 0","  9.9","24","999.9"," 0","999.9","999.9","  82.4","*","  59.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-20","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  61.9","24","  36.4","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  78.8","*","  50.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-21","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  52.7","24","  32.4","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  64.4","*","  41.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-22","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  58.9","24","  12.7","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  80.6","*","  37.4","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-23","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  61.2","24","  19.5","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  80.6","*","  42.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-24","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  55.6","24","  19.2","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  71.6","*","  42.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-25","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  59.5","24","  40.7","24","9999.9"," 0","999.9"," 0","  9.8","24","999.9"," 0","999.9","999.9","  69.8","*","  51.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-26","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  59.9","24","  33.0","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  78.8","*","  44.6","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-27","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  67.4","24","  30.6","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  86.0","*","  48.2","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-28","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  73.1","24","  29.5","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  89.6","*","  53.6","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-29","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  78.7","24","   9.2","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  89.6","*","  68.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-30","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  66.1","24","  30.9","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  82.4","*","  50.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-05-31","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  67.0","24","  25.8","24","9999.9"," 0","999.9"," 0","  9.6","24","999.9"," 0","999.9","999.9","  86.0","*","  50.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-01","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  73.3","24","  25.2","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  93.2","*","  53.6","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-02","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  76.2","24","  19.6","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  89.6","*","  59.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-03","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  77.7","24","  24.4","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  87.8","*","  60.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-04","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  70.2","24","  38.0","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  82.4","*","  55.4","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-05","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  74.5","24","  31.6","24","9999.9"," 0","999.9"," 0","  9.9","24","999.9"," 0","999.9","999.9","  91.4","*","  55.4","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-06","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  80.7","24","  30.1","24","9999.9"," 0","999.9"," 0","  9.9","24","999.9"," 0","999.9","999.9","  98.6","*","  62.6","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-07","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  83.8","24","  31.8","24","9999.9"," 0","999.9"," 0","  9.9","24","999.9"," 0","999.9","999.9","  98.6","*","  64.4","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-08","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  78.7","24","  38.1","24","9999.9"," 0","999.9"," 0","  8.7","24","999.9"," 0","999.9","999.9","  96.8","*","  62.6","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-09","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  83.9","24","  27.9","24","9999.9"," 0","999.9"," 0","  9.2","24","999.9"," 0","999.9","999.9","  98.6","*","  68.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-10","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  81.0","24","  24.1","24","9999.9"," 0","999.9"," 0","  8.0","24","999.9"," 0","999.9","999.9","  96.8","*","  60.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-11","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  80.5","24","  29.2","24","9999.9"," 0","999.9"," 0","  8.7","24","999.9"," 0","999.9","999.9","  96.8","*","  60.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-12","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  86.8","24","  13.0","24","9999.9"," 0","999.9"," 0","  8.8","24","999.9"," 0","999.9","999.9"," 100.4","*","  68.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-13","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  85.9","24","   5.2","24","9999.9"," 0","999.9"," 0","  8.9","24","999.9"," 0","999.9","999.9"," 100.4","*","  66.2","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-14","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  84.4","24","  19.9","24","9999.9"," 0","999.9"," 0","  9.3","24","999.9"," 0","999.9","999.9","  96.8","*","  69.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-15","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  85.9","24","  15.4","24","9999.9"," 0","999.9"," 0","  8.7","24","999.9"," 0","999.9","999.9","  96.8","*","  68.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-16","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  74.9","24","  24.6","24","9999.9"," 0","999.9"," 0","  8.1","24","999.9"," 0","999.9","999.9","  95.0","*","  57.2","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-17","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  79.3","24","  16.6","24","9999.9"," 0","999.9"," 0","  7.2","24","999.9"," 0","999.9","999.9","  93.2","*","  60.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-18","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  58.5","24","  16.4","24","9999.9"," 0","999.9"," 0","  5.6","24","999.9"," 0","999.9","999.9","  73.4","*","  48.2","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-19","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  65.8","24","  10.8","24","9999.9"," 0","999.9"," 0","  7.9","24","999.9"," 0","999.9","999.9","  84.2","*","  51.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-20","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  72.6","24","  16.4","24","9999.9"," 0","999.9"," 0","  8.0","24","999.9"," 0","999.9","999.9","  93.2","*","  53.6","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-21","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  81.7","24","  22.5","24","9999.9"," 0","999.9"," 0","  8.4","24","999.9"," 0","999.9","999.9","  96.8","*","  62.6","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-22","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  84.1","24","  18.3","24","9999.9"," 0","999.9"," 0","  8.5","24","999.9"," 0","999.9","999.9"," 100.4","*","  62.6","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-23","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  89.8","24","  22.5","24","9999.9"," 0","999.9"," 0","  9.4","24","999.9"," 0","999.9","999.9"," 100.4","*","  73.4","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-24","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  91.0","24","  32.7","24","9999.9"," 0","999.9"," 0","  9.6","24","999.9"," 0","999.9","999.9"," 100.4","*","  78.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-25","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  91.0","24","  33.9","24","9999.9"," 0","999.9"," 0","  9.6","24","999.9"," 0","999.9","999.9"," 104.0","*","  73.4","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-26","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  87.3","24","  39.8","24","9999.9"," 0","999.9"," 0","  9.9","24","999.9"," 0","999.9","999.9"," 100.4","*","  75.2","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-27","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  77.3","24","  57.6","24","9999.9"," 0","999.9"," 0","  8.3","24","999.9"," 0","999.9","999.9","  96.8","*","  68.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-28","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  77.6","23","  48.1","23","9999.9"," 0","999.9"," 0","  8.6","23","999.9"," 0","999.9","999.9","  91.4","*","  62.6","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-29","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  81.4","24","  33.7","24","9999.9"," 0","999.9"," 0","  8.8","24","999.9"," 0","999.9","999.9"," 100.4","*","  60.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-06-30","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  89.1","24","  20.2","24","9999.9"," 0","999.9"," 0","  9.3","24","999.9"," 0","999.9","999.9"," 100.4","*","  75.2","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-01","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  82.3","24","  26.9","24","9999.9"," 0","999.9"," 0","  8.0","24","999.9"," 0","999.9","999.9","  96.8","*","  60.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-02","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  77.2","24","  29.2","24","9999.9"," 0","999.9"," 0","  7.9","24","999.9"," 0","999.9","999.9","  95.0","*","  59.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-03","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  78.4","24","  15.6","24","9999.9"," 0","999.9"," 0","  7.4","24","999.9"," 0","999.9","999.9","  95.0","*","  60.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-04","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  78.4","24","  12.1","24","9999.9"," 0","999.9"," 0","  8.2","24","999.9"," 0","999.9","999.9","  93.2","*","  57.2","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-05","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  77.7","24","   9.6","24","9999.9"," 0","999.9"," 0","  8.2","24","999.9"," 0","999.9","999.9","  95.0","*","  59.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-06","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  80.4","24","   6.9","24","9999.9"," 0","999.9"," 0","  8.2","24","999.9"," 0","999.9","999.9","  96.8","*","  62.6","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-07","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  81.9","23","   3.4","22","9999.9"," 0","999.9"," 0","  8.7","23","999.9"," 0","999.9","999.9","  96.8","*","  64.4","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-08","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  80.1","24","  11.6","24","9999.9"," 0","999.9"," 0","  7.6","24","999.9"," 0","999.9","999.9","  96.8","*","  59.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-09","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  83.8","24","  13.5","24","9999.9"," 0","999.9"," 0","  8.3","24","999.9"," 0","999.9","999.9"," 100.4","*","  66.2","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-10","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  86.2","21","  14.1","21","9999.9"," 0","999.9"," 0","  8.4","21","999.9"," 0","999.9","999.9"," 102.2","*","  68.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-11","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  91.1","23","   6.0","23","9999.9"," 0","999.9"," 0","  9.4","23","999.9"," 0","999.9","999.9"," 107.6","*","  73.4","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-12","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  90.7","22","  14.0","22","9999.9"," 0","999.9"," 0","  9.4","22","999.9"," 0","999.9","999.9"," 107.6","*","  71.6","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-13","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  91.2","24","  22.7","24","9999.9"," 0","999.9"," 0","  8.8","24","999.9"," 0","999.9","999.9"," 104.0","*","  73.4","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-14","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  88.5","20","  32.0","20","9999.9"," 0","999.9"," 0","  9.1","20","999.9"," 0","999.9","999.9"," 102.2","*","  73.4","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-15","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  86.9","24","  34.5","24","9999.9"," 0","999.9"," 0","  7.3","24","999.9"," 0","999.9","999.9"," 102.2","*","  69.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-16","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  84.3","24","  36.7","24","9999.9"," 0","999.9"," 0","  8.6","24","999.9"," 0","999.9","999.9","  98.6","*","  71.6","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-17","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  83.9","24","  33.2","24","9999.9"," 0","999.9"," 0","  8.7","24","999.9"," 0","999.9","999.9"," 100.4","*","  68.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-18","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  85.9","24","  34.4","24","9999.9"," 0","999.9"," 0","  8.2","24","999.9"," 0","999.9","999.9"," 100.4","*","  77.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-19","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  84.3","24","  40.7","24","9999.9"," 0","999.9"," 0","  8.7","24","999.9"," 0","999.9","999.9"," 100.4","*","  68.0","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-20","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  84.4","22","  44.3","22","9999.9"," 0","999.9"," 0","  8.5","22","999.9"," 0","999.9","999.9","  98.6","*","  71.6","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-21","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  83.2","24","  39.3","24","9999.9"," 0","999.9"," 0","  8.8","24","999.9"," 0","999.9","999.9"," 100.4","*","  66.2","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-22","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  87.4","24","  27.4","24","9999.9"," 0","999.9"," 0","  8.3","24","999.9"," 0","999.9","999.9"," 102.2","*","  69.8","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-23","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  87.6","24","  28.8","24","9999.9"," 0","999.9"," 0","  8.2","24","999.9"," 0","999.9","999.9"," 102.2","*","  71.6","*"," 0.00","I","999.9","000000"
"72056899999","2024-07-24","38.9666666","-112.3666666","1521.0","FILLMORE MUNICIPAL, UT US","  89.1","24","  34.6","24","9999.9"," 0","999.9"," 0","  9.0","24","999.9"," 0","999.9","999.9"," 104.0","*","  77.0","*"," 0.00","I","999.9","000000"
